,ApprovalTime,AutoApprovalTime,AssignmentId,WorkerId,AcceptTime,HITId,Assignment,answer.expt_gen,answer.domain,answer.scale,answer.sent_utterance,answer.language,answer.sent_context,answer.expt_aim,answer.sent_question,answer.speaker,answer.character_thoughts,answer.judgment,AssignmentStatus,SubmitTime,subid,order
300,2015-04-28T14:56:50Z,2015-04-28T14:55:16Z,3EFE17QCRC5RIT0V0BXHGPDPTM0SHS,A1JM4UDPJAYL59,2015-04-28T14:20:34Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Everything was clear.,film,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Paranoia,everyone liked your film?,your friend,Maybe they lack self confidence,no,Approved,2015-04-28T14:25:16Z,3EFE17,4
301,2015-04-28T14:56:50Z,2015-04-28T14:55:16Z,3EFE17QCRC5RIT0V0BXHGPDPTM0SHS,A1JM4UDPJAYL59,2015-04-28T14:20:34Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Everything was clear.,dance,someLove_andAlsAll_smudge,", which says: '... liked your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Paranoia,everyone liked your dance?,your friend,Maybe they lack self confidence,yes,Approved,2015-04-28T14:25:16Z,3EFE17,5
302,2015-04-28T14:56:50Z,2015-04-28T14:55:16Z,3EFE17QCRC5RIT0V0BXHGPDPTM0SHS,A1JM4UDPJAYL59,2015-04-28T14:20:34Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Everything was clear.,singing,someHate_andAlsAll_utt,", which says: 'Some people didn't like your performance.'",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Paranoia,everyone didn't like your performance?,your friend,Maybe they lack self confidence,no,Approved,2015-04-28T14:25:16Z,3EFE17,6
303,2015-04-28T14:56:50Z,2015-04-28T14:55:16Z,3EFE17QCRC5RIT0V0BXHGPDPTM0SHS,A1JM4UDPJAYL59,2015-04-28T14:20:34Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Everything was clear.,poem,someLove_andAlsAll_utt,", which says: 'Some people liked your poem.'",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Paranoia,everyone liked your poem?,your friend,Maybe they lack self confidence,yes,Approved,2015-04-28T14:25:16Z,3EFE17,7
304,2015-04-28T14:56:50Z,2015-04-28T14:55:16Z,3EFE17QCRC5RIT0V0BXHGPDPTM0SHS,A1JM4UDPJAYL59,2015-04-28T14:20:34Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Everything was clear.,paiting,someHate_andAlsAll_smudge,", which says: '... didn't like your painting.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Paranoia,everyone didn't like your painting?,your friend,Maybe they lack self confidence,no,Approved,2015-04-28T14:25:16Z,3EFE17,8
305,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,Perception,your friend hates watching TV?,your friend,nothing really.,no,Approved,2015-04-28T14:25:36Z,3EICBY,1
306,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,Perception,your friend doesn't like eating beef?,your friend,nothing really.,yes,Approved,2015-04-28T14:25:36Z,3EICBY,2
307,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,paiting,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone didn't like your painting?,your friend,nothing really.,yes,Approved,2015-04-28T14:25:36Z,3EICBY,3
308,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,film,someLove_andAlsAll_utt,", which says: 'Some people liked your film.'",English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone liked your film?,your friend,nothing really.,no,Approved,2015-04-28T14:25:36Z,3EICBY,4
309,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,singing,someLove_andAlsAll_smudge,", which says: '... liked your performance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone liked your performance?,your friend,nothing really.,yes,Approved,2015-04-28T14:25:36Z,3EICBY,5
310,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,recipe,someHate_andAlsAll_smudge,", which says: '... didn't like your recipe.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone didn't like your recipe?,your friend,nothing really.,no,Approved,2015-04-28T14:25:36Z,3EICBY,6
311,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,poem,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone liked your poem?,your friend,nothing really.,yes,Approved,2015-04-28T14:25:36Z,3EICBY,7
312,2015-04-28T14:56:50Z,2015-04-28T14:55:36Z,3EICBYG644W72I6PRPA2DXPMKBICJN,A3FVRMA63E3QIU,2015-04-28T14:17:21Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,nope.,dance,someHate_andAlsAll_utt,", which says: 'Some people didn't like your dance.'",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Perception,everyone didn't like your dance?,your friend,nothing really.,yes,Approved,2015-04-28T14:25:36Z,3EICBY,8
313,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,I have no clue. Maybe something about how people interpret situations. ,your friend hates watching TV?,your friend,They seem like normal people. Just a group of people doing activities together. ,no,Approved,2015-04-28T21:25:11Z,3EJJQN,1
314,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,I have no clue. Maybe something about how people interpret situations. ,your friend doesn't like eating beef?,your friend,They seem like normal people. Just a group of people doing activities together. ,yes,Approved,2015-04-28T21:25:11Z,3EJJQN,2
315,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,recipe,someLove_andAlsAll_smudge,", which says: '... liked your recipe.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone liked your recipe?,your friend,They seem like normal people. Just a group of people doing activities together. ,yes,Approved,2015-04-28T21:25:11Z,3EJJQN,3
316,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,singing,someHate_andAlsAll_smudge,", which says: '... didn't like your performance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone didn't like your performance?,your friend,They seem like normal people. Just a group of people doing activities together. ,yes,Approved,2015-04-28T21:25:11Z,3EJJQN,4
317,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,dance,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone liked your dance?,your friend,They seem like normal people. Just a group of people doing activities together. ,yes,Approved,2015-04-28T21:25:11Z,3EJJQN,5
318,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,film,someLove_andAlsAll_utt,", which says: 'Some people liked your film.'",English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone liked your film?,your friend,They seem like normal people. Just a group of people doing activities together. ,no,Approved,2015-04-28T21:25:11Z,3EJJQN,6
319,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,poem,someHate_andAlsAll_utt,", which says: 'Some people didn't like your poem.'",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone didn't like your poem?,your friend,They seem like normal people. Just a group of people doing activities together. ,no,Approved,2015-04-28T21:25:11Z,3EJJQN,7
320,2015-04-28T21:52:50Z,2015-04-28T21:55:11Z,3EJJQNKU9R5FHE0ILMXCQF8T7K6RHS,AGTV2SNFKXB11,2015-04-28T20:47:11Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Nope,paiting,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no clue. Maybe something about how people interpret situations. ,everyone didn't like your painting?,your friend,They seem like normal people. Just a group of people doing activities together. ,yes,Approved,2015-04-28T21:25:11Z,3EJJQN,8
321,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,Assumptions,your friend hates watching TV?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,no,Approved,2015-04-28T20:58:26Z,3EJJQN,1
322,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,Assumptions,your friend doesn't like eating beef?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,yes,Approved,2015-04-28T20:58:26Z,3EJJQN,2
323,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,film,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone didn't like your film?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,yes,Approved,2015-04-28T20:58:26Z,3EJJQN,3
324,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,poem,someLove_andAlsAll_smudge,", which says: '... liked your poem.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone liked your poem?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,yes,Approved,2015-04-28T20:58:26Z,3EJJQN,4
325,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,singing,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone liked your performance?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,yes,Approved,2015-04-28T20:58:26Z,3EJJQN,5
326,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,dance,someHate_andAlsAll_smudge,", which says: '... didn't like your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone didn't like your dance?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,yes,Approved,2015-04-28T20:58:26Z,3EJJQN,6
327,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,paiting,someHate_andAlsAll_utt,", which says: 'Some people didn't like your painting.'",English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone didn't like your painting?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,no,Approved,2015-04-28T20:58:26Z,3EJJQN,7
328,2015-04-28T21:09:00Z,2015-04-28T21:28:26Z,3EJJQNKU9R5FHE0ILMXCQF8T7K7HRJ,A2JO6XRR3ZRJ9G,2015-04-28T20:49:39Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,Not at this time.,recipe,someLove_andAlsAll_utt,", which says: 'Some people liked your recipe.'",English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Assumptions,everyone liked your recipe?,your friend,My friend sure likes passing notes! You'd think we'd eventually develop hand signals or something.,no,Approved,2015-04-28T20:58:26Z,3EJJQN,8
329,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,Opinions on what sentences really mean.,your friend hates watching TV?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,1
330,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,Opinions on what sentences really mean.,your friend doesn't like eating beef?,your friend,They were rather vague.,yes,Approved,2015-04-28T17:59:09Z,3F6HPJ,2
331,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,poem,someLove_andAlsAll_utt,", which says: 'Some people liked your poem.'",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone liked your poem?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,3
332,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,film,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone liked your film?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,4
333,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,recipe,someHate_andAlsAll_utt,", which says: 'Some people didn't like your recipe.'",English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone didn't like your recipe?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,5
334,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,paiting,someLove_andAlsAll_smudge,", which says: '... liked your painting.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone liked your painting?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,6
335,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,singing,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone didn't like your performance?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,7
336,2015-04-28T18:32:02Z,2015-04-28T18:29:09Z,3F6HPJW4JD0GAKEM1V4BQAA8AGR2WC,A3H0XGON3XVK12,2015-04-28T17:56:47Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,dance,someHate_andAlsAll_smudge,", which says: '... didn't like your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",Opinions on what sentences really mean.,everyone didn't like your dance?,your friend,They were rather vague.,no,Approved,2015-04-28T17:59:09Z,3F6HPJ,8
337,2015-04-28T20:56:04Z,2015-04-28T21:23:11Z,3FTF2T8WLRIRA4ZLM4JQ0XIMGME9WO,ATGF05HW5Q63J,2015-04-28T20:49:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,interpretation of sentences,your friend hates watching TV?,your friend,they do alot of things secretly ,no,Approved,2015-04-28T20:53:11Z,3FTF2T,1
338,2015-04-28T20:56:04Z,2015-04-28T21:23:11Z,3FTF2T8WLRIRA4ZLM4JQ0XIMGME9WO,ATGF05HW5Q63J,2015-04-28T20:49:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,interpretation of sentences,your friend doesn't like eating beef?,your friend,they do alot of things secretly ,yes,Approved,2015-04-28T20:53:11Z,3FTF2T,2
